source	source_key	chrom	class1	class2	bin_lo	bin_hi	bin_mid	n	median_r2	q25_r2	q75_r2	mean_r2
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	small_indel	6918.309709189362	12022.644346174131	9120.108393559096	198	0.018327999860048294	0.004255999810993671	0.09794600307941437	0.060332756489515305
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	SNP	12022.644346174131	20892.96130854041	15848.93192461114	1144	0.009246000088751316	0.005804750137031078	0.037297001108527184	0.04812857508659363
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	small_indel	12022.644346174131	20892.96130854041	15848.93192461114	237	0.009088999591767788	0.007408000063151121	0.05614199861884117	0.04537149518728256
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	SNP	20892.96130854041	36307.8054770101	27542.28703338166	1201	0.007216999772936106	0.004050999879837036	0.018641000613570213	0.02207890711724758
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	small_indel	20892.96130854041	36307.8054770101	27542.28703338166	193	0.007408000063151121	0.004050999879837036	0.019884999841451645	0.022071780636906624
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	SNP	36307.8054770101	63095.7344480193	47863.0092322638	2755	0.009564000181853771	0.004049499984830618	0.03166700154542923	0.04004696011543274
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	small_indel	36307.8054770101	63095.7344480193	47863.0092322638	471	0.010060999542474747	0.004600500222295523	0.024379500187933445	0.035065196454524994
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	SNP	63095.7344480193	109647.8196143185	83176.37711026709	4531	0.008886000141501427	0.002964999992400408	0.028287500143051147	0.043444160372018814
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	small_indel	63095.7344480193	109647.8196143185	83176.37711026709	758	0.009291000664234161	0.0031300000846385956	0.02859549969434738	0.04318733513355255
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	SNP	109647.8196143185	190546.07179632442	144543.97707459264	7968	0.008268000558018684	0.0026862499653361738	0.03010275075212121	0.030638111755251884
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	small_indel	109647.8196143185	190546.07179632442	144543.97707459264	1321	0.007139999885112047	0.0022299999836832285	0.027135999873280525	0.027620648965239525
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	small_sv	109647.8196143185	190546.07179632442	144543.97707459264	9	0.024694999679923058	0.002185000106692314	0.06433799862861633	0.03182977810502052
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	SNP	190546.07179632442	331131.1214825908	251188.6431509577	15217	0.007062999997287989	0.001896000001579523	0.02547300048172474	0.03456433117389679
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	small_indel	190546.07179632442	331131.1214825908	251188.6431509577	2371	0.005656000226736069	0.0014699999592266977	0.013911999762058258	0.019887499511241913
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	SNP	331131.1214825908	575439.9373371566	436515.8322401656	25885	0.005710999947041273	0.0013139999937266111	0.015666000545024872	0.019472096115350723
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	small_indel	331131.1214825908	575439.9373371566	436515.8322401656	4125	0.0049749999307096004	0.0011080000549554825	0.011411000043153763	0.013628904707729816
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	small_sv	331131.1214825908	575439.9373371566	436515.8322401656	14	0.009258000180125237	0.00575975002720952	0.03446925105527043	0.020763928070664406
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	SNP	575439.9373371566	1000000.0	758577.5750291835	48958	0.0043299999088048935	0.0008950000046752393	0.011826500296592712	0.011455210857093334
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	small_indel	575439.9373371566	1000000.0	758577.5750291835	8358	0.004009000025689602	0.0006910000229254365	0.010483999736607075	0.009979610331356525
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	small_sv	575439.9373371566	1000000.0	758577.5750291835	13	0.002887000096961856	0.0016659999964758754	0.007356000132858753	0.005796692334115505
Production merged 231 (SV anchors)	merged_sv	1	small_sv	small_sv	20892.96130854041	36307.8054770101	27542.28703338166	11	0.008094999939203262	0.0011869999871123582	0.015728999860584736	0.04383981600403786
Production merged 231 (SV anchors)	merged_sv	1	small_sv	SNP	3.019951720402016	5.248074602497725	3.9810717055349722	7	0.9811239838600159	0.9069024920463562	1.0	0.8314375281333923
Production merged 231 (SV anchors)	merged_sv	1	small_sv	SNP	15.848931924611133	27.542287033381662	20.892961308540393	35	1.0	0.2119555026292801	1.0	0.7360718846321106
Production merged 231 (SV anchors)	merged_sv	1	small_sv	small_sv	12022.644346174131	20892.96130854041	15848.93192461114	7	0.007747999858111143	0.0027275001630187035	0.2520515024662018	0.14349113404750824
Production merged 231 (SV anchors)	merged_sv	1	small_sv	small_indel	9.120108393559097	15.848931924611133	12.022644346174129	5	1.0	1.0	1.0	1.0
Production merged 231 (SV anchors)	merged_sv	1	small_sv	small_indel	251.18864315095797	436.51583224016565	331.13112148259097	115	0.9218270182609558	0.2074740007519722	0.9885644912719727	0.6649748682975769
Production merged 231 (SV anchors)	merged_sv	1	small_sv	SNP	1.7378008287493754	3.019951720402016	2.2908676527677727	10	1.0	0.9810197502374649	1.0	0.893018901348114
Production merged 231 (SV anchors)	merged_sv	1	small_sv	SNP	9.120108393559097	15.848931924611133	12.022644346174129	19	0.9449030160903931	0.32477399706840515	1.0	0.7055460810661316
Production merged 231 (SV anchors)	merged_sv	1	small_sv	SNP	27.542287033381662	47.86300923226383	36.30780547701013	40	0.9609119892120361	0.10779749974608421	1.0	0.6727029085159302
Production merged 231 (SV anchors)	merged_sv	1	small_sv	small_indel	47.86300923226383	83.17637711026708	63.095734448019314	29	1.0	1.0	1.0	0.9075161218643188
Production merged 231 (SV anchors)	merged_sv	1	small_sv	small_indel	83.17637711026708	144.5439770745928	109.64781961431851	54	0.9707695245742798	0.5608315020799637	1.0	0.7330674529075623
Production merged 231 (SV anchors)	merged_sv	1	small_sv	small_sv	2290.8676527677726	3981.071705534969	3019.9517204020144	1	0.007829999551177025	0.007829999551177025	0.007829999551177025	0.007829999551177025
Production merged 231 (SV anchors)	merged_sv	1	small_sv	small_sv	36307.8054770101	63095.7344480193	47863.0092322638	15	0.01906999945640564	0.002528499928303063	0.05669599957764149	0.048379939049482346
Production merged 231 (SV anchors)	merged_sv	1	small_sv	small_indel	15.848931924611133	27.542287033381662	20.892961308540393	8	0.9912564754486084	0.15350799821317196	1.0	0.6586902141571045
Production merged 231 (SV anchors)	merged_sv	1	small_sv	small_indel	27.542287033381662	47.86300923226383	36.30780547701013	15	1.0	0.4834994971752167	1.0	0.730060338973999
Production merged 231 (SV anchors)	merged_sv	1	small_sv	small_sv	3981.071705534969	6918.309709189362	5248.0746024977225	3	0.01855500042438507	0.014513000380247831	0.1674574911594391	0.11512865871191025
Production merged 231 (SV anchors)	merged_sv	1	small_sv	SNP	5.248074602497725	9.120108393559097	6.918309709189365	18	1.0	1.0	1.0	0.8627065420150757
Production merged 231 (SV anchors)	merged_sv	1	small_sv	large_sv	575439.9373371566	1000000.0	758577.5750291835	3	0.0054720002226531506	0.003376500215381384	0.0074159998912364244	0.005371000152081251
Production merged 231 (SV anchors)	merged_sv	1	small_sv	large_sv	190546.07179632442	331131.1214825908	251188.6431509577	1	0.0016060000052675605	0.0016060000052675605	0.0016060000052675605	0.0016060000052675605
Production merged 231 (SV anchors)	merged_sv	1	large_sv	small_indel	27.542287033381662	47.86300923226383	36.30780547701013	1	0.047263000160455704	0.047263000160455704	0.047263000160455704	0.047263000160455704
Production merged 231 (SV anchors)	merged_sv	1	large_sv	SNP	144.5439770745928	251.18864315095797	190.54607179632472	1	0.016251999884843826	0.016251999884843826	0.016251999884843826	0.016251999884843826
Production merged 231 (SV anchors)	merged_sv	1	large_sv	small_indel	251.18864315095797	436.51583224016565	331.13112148259097	1	0.010366999544203281	0.010366999544203281	0.010366999544203281	0.010366999544203281
Production merged 231 (SV anchors)	merged_sv	1	large_sv	small_indel	436.51583224016565	758.5775750291835	575.4399373371566	1	0.00545400008559227	0.00545400008559227	0.00545400008559227	0.00545400008559227
Production merged 231 (SV anchors)	merged_sv	1	large_sv	SNP	436.51583224016565	758.5775750291835	575.4399373371566	2	0.003304499899968505	0.0017577499675098807	0.00485124986153096	0.003304499899968505
Production merged 231 (SV anchors)	merged_sv	1	large_sv	SNP	758.5775750291835	1318.2567385564075	1000.0	6	0.004827999975532293	0.004827999975532293	0.004827999975532293	0.005609166342765093
Production merged 231 (SV anchors)	merged_sv	1	large_sv	small_indel	758.5775750291835	1318.2567385564075	1000.0	1	0.004827999975532293	0.004827999975532293	0.004827999975532293	0.004827999975532293
Production merged 231 (SV anchors)	merged_sv	1	large_sv	SNP	1318.2567385564075	2290.8676527677726	1737.8008287493756	15	0.000446999998530373	0.0004064999957336113	0.0027840000111609697	0.002208733232691884
Production merged 231 (SV anchors)	merged_sv	1	large_sv	small_indel	1318.2567385564075	2290.8676527677726	1737.8008287493756	4	0.000446999998530373	0.000446999998530373	0.000446999998530373	0.000446999998530373
Production merged 231 (SV anchors)	merged_sv	1	large_sv	SNP	2290.8676527677726	3981.071705534969	3019.9517204020144	4	0.00034649998997338116	8.425000123679638e-05	0.0006642499938607216	0.0004020000051241368
Production merged 231 (SV anchors)	merged_sv	1	large_sv	SNP	6918.309709189362	12022.644346174131	9120.108393559096	8	4.8999998398358e-05	3.999999989900971e-06	0.0001449999981559813	0.00010400000610388815
Production merged 231 (SV anchors)	merged_sv	1	large_sv	small_indel	6918.309709189362	12022.644346174131	9120.108393559096	3	4.8999998398358e-05	4.8999998398358e-05	9.699999645818025e-05	8.099999831756577e-05
Production merged 231 (SV anchors)	merged_sv	1	large_sv	SNP	12022.644346174131	20892.96130854041	15848.93192461114	223	0.00019999999494757503	1.9999999949504854e-06	0.002107999986037612	0.0016325514297932386
Production merged 231 (SV anchors)	merged_sv	1	large_sv	small_indel	12022.644346174131	20892.96130854041	15848.93192461114	56	0.000109500004327856	9.000000318337698e-06	0.0018277500057592988	0.0014544820878654718
Production merged 231 (SV anchors)	merged_sv	1	large_sv	small_sv	12022.644346174131	20892.96130854041	15848.93192461114	1	0.005119000095874071	0.005119000095874071	0.005119000095874071	0.005119000095874071
Production merged 231 (SV anchors)	merged_sv	1	large_sv	SNP	20892.96130854041	36307.8054770101	27542.28703338166	209	0.003889000043272972	0.002130999928340316	0.011338000185787678	0.007314420770853758
Production merged 231 (SV anchors)	merged_sv	1	large_sv	small_indel	20892.96130854041	36307.8054770101	27542.28703338166	31	0.003942000214010477	0.0034169999416917562	0.014287999831140041	0.008322452194988728
Production merged 231 (SV anchors)	merged_sv	1	large_sv	SNP	36307.8054770101	63095.7344480193	47863.0092322638	524	0.003206999972462654	0.0011609999928623438	0.007419249857775867	0.006261250004172325
Production merged 231 (SV anchors)	merged_sv	1	large_sv	small_indel	36307.8054770101	63095.7344480193	47863.0092322638	130	0.0029539999086409807	0.0013334999966900796	0.007175999926403165	0.005415737628936768
Production merged 231 (SV anchors)	merged_sv	1	large_sv	SNP	63095.7344480193	109647.8196143185	83176.37711026709	582	0.0010484999511390924	0.0004870000120718032	0.0036655000294558704	0.002870097989216447
Production merged 231 (SV anchors)	merged_sv	1	large_sv	small_indel	63095.7344480193	109647.8196143185	83176.37711026709	134	0.0013814999256283045	0.0005992500082356855	0.0027200000477023423	0.002547514857724309
Production merged 231 (SV anchors)	merged_sv	1	large_sv	small_sv	63095.7344480193	109647.8196143185	83176.37711026709	1	0.000666000007186085	0.000666000007186085	0.000666000007186085	0.000666000007186085
Production merged 231 (SV anchors)	merged_sv	1	large_sv	SNP	109647.8196143185	190546.07179632442	144543.97707459264	684	0.0028574999887496233	0.0007004999933997169	0.007457999978214502	0.004767012782394886
Production merged 231 (SV anchors)	merged_sv	1	large_sv	small_indel	109647.8196143185	190546.07179632442	144543.97707459264	143	0.002612000098451972	0.0010450000409036875	0.007780999876558781	0.00464053126052022
Production merged 231 (SV anchors)	merged_sv	1	large_sv	medium_sv	109647.8196143185	190546.07179632442	144543.97707459264	1	0.02027899958193302	0.02027899958193302	0.02027899958193302	0.02027899958193302
Production merged 231 (SV anchors)	merged_sv	1	large_sv	SNP	190546.07179632442	331131.1214825908	251188.6431509577	936	0.003002000041306019	0.0006990000256337225	0.006816000211983919	0.005067873280495405
Production merged 231 (SV anchors)	merged_sv	1	large_sv	small_indel	190546.07179632442	331131.1214825908	251188.6431509577	196	0.0015160000184550881	0.00020075000065844506	0.006816000211983919	0.005065413657575846
Production merged 231 (SV anchors)	merged_sv	1	large_sv	SNP	331131.1214825908	575439.9373371566	436515.8322401656	1453	0.0027650000993162394	0.0007159999804571271	0.005491999909281731	0.004597787279635668
Production merged 231 (SV anchors)	merged_sv	1	large_sv	small_indel	331131.1214825908	575439.9373371566	436515.8322401656	317	0.0029380000196397305	0.0008529999759048223	0.005439999978989363	0.004817713052034378
Production merged 231 (SV anchors)	merged_sv	1	large_sv	SNP	575439.9373371566	1000000.0	758577.5750291835	3784	0.002107999986037612	0.0005680000176653266	0.005493750097230077	0.004700737539678812
Production merged 231 (SV anchors)	merged_sv	1	large_sv	small_indel	575439.9373371566	1000000.0	758577.5750291835	822	0.001975500024855137	0.0005890000029467046	0.005617999937385321	0.00425381027162075
Production merged 231 (SV anchors)	merged_sv	1	large_sv	small_sv	575439.9373371566	1000000.0	758577.5750291835	3	0.003949000034481287	0.002380999969318509	0.004783499985933304	0.0034600000362843275
Production merged 231 (SV anchors)	merged_sv	1	small_sv	medium_sv	20892.96130854041	36307.8054770101	27542.28703338166	1	0.002891999902203679	0.002891999902203679	0.002891999902203679	0.002891999902203679
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	SNP	15.848931924611133	27.542287033381662	20.892961308540393	5	1.0	0.03305400162935257	1.0	0.6112719774246216
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	small_indel	47.86300923226383	83.17637711026708	63.095734448019314	6	1.0	0.8956262618303299	1.0	0.8113008141517639
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	SNP	144.5439770745928	251.18864315095797	190.54607179632472	36	0.33765101432800293	0.027420248836278915	1.0	0.47350746393203735
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	small_indel	3981.071705534969	6918.309709189362	5248.0746024977225	77	0.012839999981224537	0.007969999685883522	0.04504600167274475	0.06474517285823822
Production merged 231 (SV anchors)	merged_sv	1	small_sv	medium_sv	63095.7344480193	109647.8196143185	83176.37711026709	8	0.00641850009560585	0.0036562500172294676	0.015354749513790011	0.010104874148964882
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	small_indel	83.17637711026708	144.5439770745928	109.64781961431851	3	1.0	0.5037409961223602	1.0	0.6691606640815735
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	small_sv	63095.7344480193	109647.8196143185	83176.37711026709	3	0.003484999993816018	0.0018050000071525574	0.1463169902563095	0.09758632630109787
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	small_sv	190546.07179632442	331131.1214825908	251188.6431509577	9	0.11420000344514847	0.025421999394893646	0.20072999596595764	0.10779067128896713
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	medium_sv	331131.1214825908	575439.9373371566	436515.8322401656	5	0.0032679999712854624	0.0032019999343901873	0.006188000086694956	0.003927200101315975
Production merged 231 (SV anchors)	merged_sv	1	small_sv	medium_sv	190546.07179632442	331131.1214825908	251188.6431509577	3	0.0009340000106021762	0.0006324999849312007	0.022833500057458878	0.015332666225731373
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	SNP	5.248074602497725	9.120108393559097	6.918309709189365	3	1.0	0.5022160112857819	1.0	0.6681439876556396
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	small_indel	436.51583224016565	758.5775750291835	575.4399373371566	12	0.21793100237846375	0.009656250011175871	0.935259997844696	0.43432578444480896
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	SNP	27.542287033381662	47.86300923226383	36.30780547701013	6	1.0	0.25620174687355757	1.0	0.6690238118171692
Production merged 231 (SV anchors)	merged_sv	1	small_sv	small_sv	251.18864315095797	436.51583224016565	331.13112148259097	1	0.9470509886741638	0.9470509886741638	0.9470509886741638	0.9470509886741638
Production merged 231 (SV anchors)	merged_sv	1	small_sv	medium_sv	2290.8676527677726	3981.071705534969	3019.9517204020144	2	0.09389150142669678	0.0937967523932457	0.09398625046014786	0.09389150142669678
Production merged 231 (SV anchors)	merged_sv	1	small_sv	medium_sv	12022.644346174131	20892.96130854041	15848.93192461114	4	0.46272552013397217	0.45437075197696686	0.4708290100097656	0.4624742567539215
Production merged 231 (SV anchors)	merged_sv	1	small_sv	medium_sv	36307.8054770101	63095.7344480193	47863.0092322638	4	0.0092550003901124	0.006380500155501068	0.016580000519752502	0.013705500401556492
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	SNP	1.7378008287493754	3.019951720402016	2.2908676527677727	2	0.5073879957199097	0.2610820019617677	0.7536939978599548	0.5073879957199097
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	SNP	9.120108393559097	15.848931924611133	12.022644346174129	3	1.0	0.5184634923934937	1.0	0.6789756417274475
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	small_indel	9.120108393559097	15.848931924611133	12.022644346174129	1	1.0	1.0	1.0	1.0
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	small_indel	15.848931924611133	27.542287033381662	20.892961308540393	1	1.0	1.0	1.0	1.0
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	small_indel	27.542287033381662	47.86300923226383	36.30780547701013	3	1.0	0.505216509103775	1.0	0.6701443195343018
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	small_sv	6918.309709189362	12022.644346174131	9120.108393559096	1	0.0021550001110881567	0.0021550001110881567	0.0021550001110881567	0.0021550001110881567
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	medium_sv	12022.644346174131	20892.96130854041	15848.93192461114	2	0.09561850130558014	0.09373125061392784	0.09750575199723244	0.09561850130558014
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	small_sv	12022.644346174131	20892.96130854041	15848.93192461114	1	0.09184399992227554	0.09184399992227554	0.09184399992227554	0.09184399992227554
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	medium_sv	36307.8054770101	63095.7344480193	47863.0092322638	3	0.020152000710368156	0.013582500629127026	0.025909501127898693	0.01961066760122776
Production merged 231 (SV anchors)	merged_sv	1	small_sv	medium_sv	3981.071705534969	6918.309709189362	5248.0746024977225	2	0.017064500600099564	0.01631924998946488	0.017809750279411674	0.017064500600099564
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	small_sv	436.51583224016565	758.5775750291835	575.4399373371566	1	0.935259997844696	0.935259997844696	0.935259997844696	0.935259997844696
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	medium_sv	758.5775750291835	1318.2567385564075	1000.0	1	0.935259997844696	0.935259997844696	0.935259997844696	0.935259997844696
Production merged 231 (SV anchors)	merged_sv	1	small_sv	medium_sv	83.17637711026708	144.5439770745928	109.64781961431851	1	1.0	1.0	1.0	1.0
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	SNP	3.019951720402016	5.248074602497725	3.9810717055349722	1	1.0	1.0	1.0	1.0
Production merged 231 (SV anchors)	merged_sv	1	medium_sv	medium_sv	190546.07179632442	331131.1214825908	251188.6431509577	1	0.03166300058364868	0.03166300058364868	0.03166300058364868	0.03166300058364868
Production merged 231 (SV anchors)	merged_sv	1	small_sv	small_indel	1.7378008287493754	3.019951720402016	2.2908676527677727	2	1.0	1.0	1.0	1.0
Production merged 231 (SV anchors)	merged_sv	1	small_sv	small_indel	5.248074602497725	9.120108393559097	6.918309709189365	2	1.0	1.0	1.0	1.0
Production merged 231 (SV anchors)	merged_sv	1	small_sv	small_sv	27.542287033381662	47.86300923226383	36.30780547701013	1	1.0	1.0	1.0	1.0
Production merged 231 (SV anchors)	merged_sv	1	small_sv	small_indel	1.0	1.7378008287493754	1.318256738556407	1	0.9811239838600159	0.9811239838600159	0.9811239838600159	0.9811239838600159
Production merged 231 (SV anchors)	merged_sv	1	small_sv	small_sv	144.5439770745928	251.18864315095797	190.54607179632472	1	1.0	1.0	1.0	1.0
Production merged 231 (SV anchors)	merged_sv	2	small_sv	SNP	1.7378008287493754	3.019951720402016	2.2908676527677727	5	1.0	0.14841200411319733	1.0	0.6451501846313477
Production merged 231 (SV anchors)	merged_sv	2	small_sv	SNP	47.86300923226383	83.17637711026708	63.095734448019314	84	0.9556429982185364	0.16421200335025787	1.0	0.6589041948318481
Production merged 231 (SV anchors)	merged_sv	2	small_sv	SNP	144.5439770745928	251.18864315095797	190.54607179632472	235	0.5048069953918457	0.031136000528931618	0.9803599715232849	0.5127347707748413
Production merged 231 (SV anchors)	merged_sv	2	small_sv	small_indel	144.5439770745928	251.18864315095797	190.54607179632472	55	0.9553139805793762	0.451445996761322	1.0	0.7007743716239929
Production merged 231 (SV anchors)	merged_sv	2	small_sv	SNP	251.18864315095797	436.51583224016565	331.13112148259097	385	0.451445996761322	0.047901999205350876	0.9600750207901001	0.5039840340614319
Production merged 231 (SV anchors)	merged_sv	2	small_sv	small_indel	251.18864315095797	436.51583224016565	331.13112148259097	82	0.835221529006958	0.050414000637829304	0.9750854820013046	0.5816670656204224
Production merged 231 (SV anchors)	merged_sv	2	small_sv	SNP	436.51583224016565	758.5775750291835	575.4399373371566	571	0.42935100197792053	0.030544999986886978	0.9600750207901001	0.45881515741348267
Production merged 231 (SV anchors)	merged_sv	2	small_sv	small_indel	436.51583224016565	758.5775750291835	575.4399373371566	144	0.5291625261306763	0.13171750493347645	0.9635829925537109	0.5648163557052612
Production merged 231 (SV anchors)	merged_sv	2	small_sv	SNP	758.5775750291835	1318.2567385564075	1000.0	786	0.14590300619602203	0.024609500542283058	0.9293122738599777	0.38812559843063354
Production merged 231 (SV anchors)	merged_sv	2	small_sv	small_indel	758.5775750291835	1318.2567385564075	1000.0	144	0.2841835021972656	0.03160599945113063	0.9399049878120422	0.41606149077415466
Production merged 231 (SV anchors)	merged_sv	2	small_sv	small_indel	1318.2567385564075	2290.8676527677726	1737.8008287493756	181	0.22741299867630005	0.033371999859809875	0.9517279863357544	0.42911845445632935
Production merged 231 (SV anchors)	merged_sv	2	small_sv	SNP	1318.2567385564075	2290.8676527677726	1737.8008287493756	1057	0.07690499722957611	0.016958000138401985	0.5627170205116272	0.2945190370082855
Production merged 231 (SV anchors)	merged_sv	2	small_sv	SNP	2290.8676527677726	3981.071705534969	3019.9517204020144	1739	0.04533899948000908	0.009821000043302774	0.28433598577976227	0.2033558487892151
Production merged 231 (SV anchors)	merged_sv	2	small_sv	small_indel	2290.8676527677726	3981.071705534969	3019.9517204020144	373	0.048218000680208206	0.01018999982625246	0.27399900555610657	0.2029353529214859
Production merged 231 (SV anchors)	merged_sv	2	small_sv	SNP	3981.071705534969	6918.309709189362	5248.0746024977225	2897	0.0349389985203743	0.01052900031208992	0.14909400045871735	0.14389514923095703
Production merged 231 (SV anchors)	merged_sv	2	small_sv	SNP	6918.309709189362	12022.644346174131	9120.108393559096	4961	0.02318600006401539	0.007845999673008919	0.09274899959564209	0.09935040771961212
Production merged 231 (SV anchors)	merged_sv	2	small_sv	small_indel	6918.309709189362	12022.644346174131	9120.108393559096	842	0.02264449931681156	0.00749199977144599	0.10264875181019306	0.10351774841547012
Production merged 231 (SV anchors)	merged_sv	2	small_sv	SNP	12022.644346174131	20892.96130854041	15848.93192461114	9215	0.016812000423669815	0.005911999847739935	0.06519699841737747	0.07782594114542007
Production merged 231 (SV anchors)	merged_sv	2	small_sv	small_indel	12022.644346174131	20892.96130854041	15848.93192461114	1761	0.017940999940037727	0.005882000084966421	0.07132399827241898	0.07854215800762177
Production merged 231 (SV anchors)	merged_sv	2	small_sv	SNP	20892.96130854041	36307.8054770101	27542.28703338166	14610	0.015057000331580639	0.005500499974004924	0.05169599875807762	0.06850065290927887
Production merged 231 (SV anchors)	merged_sv	2	small_sv	small_indel	20892.96130854041	36307.8054770101	27542.28703338166	2761	0.014314999803900719	0.0050119999796152115	0.0464010015130043	0.06991464644670486
Production merged 231 (SV anchors)	merged_sv	2	small_sv	SNP	36307.8054770101	63095.7344480193	47863.0092322638	22913	0.011642999947071075	0.004023000132292509	0.039806000888347626	0.04434804618358612
Production merged 231 (SV anchors)	merged_sv	2	small_sv	small_indel	36307.8054770101	63095.7344480193	47863.0092322638	4301	0.01155600044876337	0.0035920001100748777	0.04122500121593475	0.04257065802812576
Production merged 231 (SV anchors)	merged_sv	2	small_sv	SNP	63095.7344480193	109647.8196143185	83176.37711026709	38575	0.01064900029450655	0.003369000041857362	0.030684500001370907	0.038774069398641586
Production merged 231 (SV anchors)	merged_sv	2	small_sv	small_indel	63095.7344480193	109647.8196143185	83176.37711026709	7153	0.010857000015676022	0.0032079999800771475	0.031176000833511353	0.038641925901174545
Production merged 231 (SV anchors)	merged_sv	2	small_sv	SNP	109647.8196143185	190546.07179632442	144543.97707459264	68358	0.008879000321030617	0.003017249924596399	0.027551249600946903	0.033935677260160446
Production merged 231 (SV anchors)	merged_sv	2	small_sv	small_indel	109647.8196143185	190546.07179632442	144543.97707459264	12748	0.009053999558091164	0.0027217500028200448	0.028477000072598457	0.030300037935376167
Production merged 231 (SV anchors)	merged_sv	2	small_sv	small_sv	109647.8196143185	190546.07179632442	144543.97707459264	60	0.009863000363111496	0.0031364999595098197	0.029339499771595	0.03362644836306572
Production merged 231 (SV anchors)	merged_sv	2	small_sv	SNP	190546.07179632442	331131.1214825908	251188.6431509577	117954	0.008089999668300152	0.0024079999420791864	0.02304825047031045	0.03172183781862259
Production merged 231 (SV anchors)	merged_sv	2	small_sv	small_indel	190546.07179632442	331131.1214825908	251188.6431509577	21689	0.008190000429749489	0.0023250000085681677	0.023428000509738922	0.028881220147013664
Production merged 231 (SV anchors)	merged_sv	2	small_sv	small_sv	190546.07179632442	331131.1214825908	251188.6431509577	76	0.0074280002154409885	0.002604250068543479	0.017811249941587448	0.05575237795710564
Production merged 231 (SV anchors)	merged_sv	2	small_sv	SNP	331131.1214825908	575439.9373371566	436515.8322401656	203838	0.006710499990731478	0.0018189999973401427	0.01801300048828125	0.022688021883368492
Production merged 231 (SV anchors)	merged_sv	2	small_sv	small_indel	331131.1214825908	575439.9373371566	436515.8322401656	37669	0.006467999890446663	0.0016400000313296914	0.017211999744176865	0.01953435130417347
Production merged 231 (SV anchors)	merged_sv	2	small_sv	small_sv	331131.1214825908	575439.9373371566	436515.8322401656	125	0.004951999988406897	0.001567999948747456	0.012632999569177628	0.030764155089855194
Production merged 231 (SV anchors)	merged_sv	2	small_sv	small_indel	575439.9373371566	1000000.0	758577.5750291835	60264	0.005664000287652016	0.0014509999891743064	0.015252499841153622	0.01654496043920517
Production merged 231 (SV anchors)	merged_sv	2	small_sv	SNP	575439.9373371566	1000000.0	758577.5750291835	331186	0.0058929999358952045	0.0015190000412985682	0.015603999607264996	0.018539326265454292
Production merged 231 (SV anchors)	merged_sv	2	small_sv	small_sv	575439.9373371566	1000000.0	758577.5750291835	215	0.005193999968469143	0.0024384999414905906	0.010634500067681074	0.010738879442214966
Production merged 231 (SV anchors)	merged_sv	2	small_sv	SNP	83.17637711026708	144.5439770745928	109.64781961431851	127	0.9556429982185364	0.02383499965071678	1.0	0.5928411483764648
Production merged 231 (SV anchors)	merged_sv	2	small_sv	small_indel	3981.071705534969	6918.309709189362	5248.0746024977225	483	0.03641299903392792	0.011624000035226345	0.17082300037145615	0.1433321237564087
Production merged 231 (SV anchors)	merged_sv	2	small_sv	small_sv	12022.644346174131	20892.96130854041	15848.93192461114	8	0.020298000425100327	0.009866750217042863	0.045700748451054096	0.061395999044179916
